ticker,date,close,return_1d,return_5d,return_20d,volume_change,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_width,bb_position,label
COIN,2024-07-12,218.02000427246094,0.015794620102158374,-0.02530395470606228,-0.14488547799131002,-0.2968072862643686,44.1759176244743,-3.8307967818791724,-2.5376224076694225,-1.29317437420975,247.4211387251415,205.69386066450696,0.18417963703184273,0.29539773934074187,1
COIN,2024-07-15,242.85000610351562,0.1138886402369963,0.10106097566037708,-0.01934256702446524,1.917660133360275,58.79820374701688,-1.901237430690827,-2.4103454122737036,0.5091079815828765,246.25189646982005,206.38410359121508,0.1761582944053458,0.9146707123551339,1
COIN,2024-07-16,251.49000549316406,0.03557751357834271,0.1432922857550738,0.028588979522143454,-0.2887080577582326,62.480914212007775,0.32142283771293023,-1.8639917622763769,2.185414599989307,248.13013764119225,205.20486296915934,0.18937551529990002,1.0782724834644066,1
COIN,2024-07-17,249.10000610351562,-0.009503357340033158,0.1345418513089507,0.016319869034644663,-0.135083295198964,60.86039220156421,1.8685051726132826,-1.117492375298445,2.985997547911728,249.11360157504572,204.62139903530584,0.19611536460661055,0.9996944302427385,0
COIN,2024-07-18,233.24000549316406,-0.06366921004313753,0.08670735771782034,-0.011485448146340005,-0.0039174631049272435,51.343722354824656,1.794127976936096,-0.5351683048515368,2.3292962817876326,248.77727819559567,204.6867232692481,0.1944611029052803,0.6476054173419609,0
COIN,2024-07-19,257.7900085449219,0.10525639887483762,0.18241447341116523,0.09683874349587862,0.4128835395829802,61.404287048767245,3.6738141442586993,0.3066281849705105,3.367185959288189,253.73733442202223,202.00266801938403,0.22703588065780833,1.0783357544312488,0
COIN,2024-07-22,265.1499938964844,0.02855031268707986,0.09182617760966116,0.1739572884971119,-0.09756117070205328,63.81956618528974,5.6917572476217515,1.3836539975007587,4.308103250120993,260.5689748458478,199.10002692417174,0.2674487410940537,1.074525743575012,0
COIN,2024-07-23,257.6300048828125,-0.02836126414020479,0.024414486681520797,0.2134614848352172,-0.17785538281540836,59.70819095803335,6.608018307597661,2.4285268595201392,4.179491448077521,264.05334198909804,200.14766051334334,0.2753362493025577,0.8994872293362132,0
COIN,2024-07-24,245.05999755859375,-0.04879092918519501,-0.01621842009607588,0.10531771294771297,-0.12231014705248178,53.50352160027882,6.247845980488989,3.192390683713909,3.0554552967750803,265.32846739046,201.20753419645405,0.27488096513838034,0.6839024508495308,0
COIN,2024-07-25,231.52000427246094,-0.05525174822910628,-0.007374383382757754,0.07894492635312589,0.04193536499981576,47.74772999913782,4.814345735792244,3.5167816941295764,1.297564041662668,264.9690383207588,203.26096351029588,0.26358018311149667,0.45794721110588915,0
COIN,2024-07-26,242.92999267578125,0.04928294831012803,-0.05764387825973927,0.08450889587402344,-0.06661951075744177,52.39528072674502,4.546567174704478,3.722738790244557,0.823828384459921,265.7701100742765,204.35289102435632,0.2612814897649932,0.6281154088085509,0
COIN,2024-07-29,234.1999969482422,-0.03593626143639772,-0.1167263724709916,0.05386312131949422,0.1958092303028771,48.81754373007459,3.5885465098354246,3.695900334162731,-0.10735382432730622,265.7765092709566,205.54349194974654,0.2555928760299097,0.4757607417486081,0
COIN,2024-07-30,224.4600067138672,-0.04158834483899465,-0.12875052416364807,-0.03817966572286269,-0.3605733177012368,45.11605421226618,2.0200861239640915,3.360737492123003,-1.3406513681589116,265.7345404724277,204.6944619079434,0.25950814365450015,0.32381257152287185,0
COIN,2024-07-31,224.36000061035156,-0.0004455408559401741,-0.08446909799422819,-0.013845518757593434,-0.21179735377194864,45.07826042480209,0.7602367749358336,2.8406373486855694,-2.0804005737497357,265.77630941666047,204.3376935740622,0.2613775188645496,0.3258912454601062,0
COIN,2024-08-01,212.63999938964844,-0.05223748078454227,-0.08154804999309628,-0.05468126130638673,0.869354737305363,40.768080459095,-1.1704172201131655,2.0384264349258228,-3.2088436550389883,266.4783761814609,202.405626504086,0.2732989366683287,0.15973050847818318,0
COIN,2024-08-02,204.44000244140625,-0.038562814953814195,-0.1584406676607628,-0.08601569592441327,0.12823991031390136,38.028358137032164,-3.3238305942122963,0.9659750290981991,-4.289805623310495,267.9408246887548,199.0191789733546,0.29519292947955195,0.07865197372732491,0
COIN,2024-08-05,189.47000122070312,-0.07322442301864884,-0.1909905905653121,-0.14095936109008744,0.8615646021919932,33.590299921575536,-6.167287544867833,-0.4606774856950073,-5.706610059172825,271.29548451980367,192.55551950851662,0.3395054201778966,-0.039186178040226505,1
COIN,2024-08-06,194.1699981689453,0.024806021628550168,-0.1349461268774459,-0.11728873441188836,-0.6236588985086418,36.11128344242519,-7.949856196434894,-1.9585132278429849,-5.991342968591908,273.2148168182625,188.05618690488205,0.36923469815368126,0.07179320839569585,1
COIN,2024-08-07,178.91000366210938,-0.07859089792831109,-0.2025762026412885,-0.18514298755918024,0.18066547527869958,31.879774926588823,-10.473180414630292,-3.6614466652004465,-6.8117337494298456,276.9046422469728,180.30136208652326,0.4225809776985562,-0.014402807255643458,1
COIN,2024-08-08,192.32000732421875,0.07495390636420529,-0.09556053481826188,-0.1039463124961254,-0.10845226082360293,38.679864078206705,-11.261047468209085,-5.181366825802175,-6.0796806424069105,278.12201168950884,176.85299288812786,0.44516299920867625,0.15273194723478423,1
COIN,2024-08-09,196.2899932861328,0.020642605089034483,-0.039865041371290766,-0.09966980350652588,-0.29181039129028785,40.571248876160304,-11.43329716315992,-6.431752893273725,-5.001544269886196,278.7929370491729,174.00906642983105,0.46282423582165355,0.21263699006924228,1
COIN,2024-08-12,191.74000549316406,-0.02317992739617758,0.011980810987681112,-0.2104591283747621,0.09263874883464296,39.08334638559936,-11.800918632282333,-7.505586041075447,-4.295332591206885,277.8212253246059,169.86977809336284,0.48225872937839015,0.2025931838871317,1
COIN,2024-08-13,197.94000244140625,0.032335437418474555,0.019415997878213354,-0.21293093913115124,-0.16495437765549903,42.19429422794383,-11.459871096466799,-8.296443052153718,-3.163428044313081,274.6805090479887,167.65549406480426,0.4839082246528946,0.28296663524280025,0
COIN,2024-08-14,195.9600067138672,-0.010003009513578132,0.09529932761031379,-0.21332797305338347,0.04827442393910952,41.466000942431926,-11.220020166654706,-8.881158475053915,-2.3388616916007905,271.45804230712855,165.56396086669957,0.48461670429124354,0.2870419709364682,1
COIN,2024-08-15,197.1199951171875,0.005919516041934525,0.02495833823922844,-0.15486198561693654,0.20714143624428094,42.09656754617266,-10.811704606375741,-9.267267701318282,-1.5444369050574593,269.9996086142782,163.41039352195227,0.4918631991276591,0.31625715196454435,1
COIN,2024-08-16,205.30999755859375,0.04154830886910954,0.04595244067950244,-0.20357659042934972,0.028376975429692086,46.48036966004635,-9.715255415886872,-9.356865244232,-0.35839017165487164,263.9136844818773,164.24831655572038,0.4655498044414507,0.41199547904439976,1
COIN,2024-08-19,204.4600067138672,-0.004140036310136264,0.06633983965936951,-0.22888926486760852,0.010207515423443558,46.09036332238819,-8.813304403363702,-9.24815307605834,0.43484867269463834,254.80665021900325,167.2863521003327,0.41469674994733396,0.4247432357135025,0
COIN,2024-08-20,197.25,-0.03526365292532385,-0.0034859171107189946,-0.23436713014183808,0.9595983629960978,42.80907748009362,-8.581368340488922,-9.114796128944457,0.5334277884555352,246.23482714243522,169.8201746886195,0.3673295699727943,0.3589602835393229,1
COIN,2024-08-21,206.22999572753906,0.04552596059588887,0.05240859696778677,-0.1584510006443236,-0.392700162704291,47.79422091582424,-7.585505744980054,-8.808938052151577,1.2234323071715227,240.0844085509832,172.08759309696603,0.3299438835347951,0.5021176712850887,0
COIN,2024-08-22,198.42999267578125,-0.03782186497284712,0.006645685831186077,-0.14292506472891298,-0.2955720835999147,44.19102437843223,-7.341049473482514,-8.515360336417764,1.1743108629352506,236.37705983621368,172.4859406520676,0.31253069662867333,0.40606663891640515,0
COIN,2024-08-23,211.39999389648438,0.06536310890206543,0.029662444159118895,-0.1297904735105203,0.571306931067759,50.82921385403448,-6.031221249164986,-8.01853251896721,1.9873112698022233,229.46794981224778,176.2420507981038,0.26238396359010496,0.6605420246455185,0
COIN,2024-08-26,204.0,-0.03500470250773946,-0.0022498615805630617,-0.1289496043627889,-0.34525902555333443,47.36741889294661,-5.526583592235028,-7.520142733620773,1.9935591413857452,223.52789266123736,179.16210825428996,0.22034708736785372,0.5598434035986656,0
COIN,2024-08-27,198.3000030517578,-0.02794116151099113,0.005323209387872341,-0.11654639080295992,0.10222361185190643,44.83446168221706,-5.522931810258143,-7.120700548948248,1.597768738690105,219.38497479848579,180.6890257508306,0.19344395784042057,0.45511165210701454,0
COIN,2024-08-28,190.1999969482422,-0.04084723136086621,-0.07772874514566208,-0.15225531988402619,-0.1663969030018856,41.44294361862133,-6.1032856667075635,-6.917217572500112,0.8139319057925487,214.3877577149527,182.27024246815276,0.1619405897875441,0.2468981307910959,0
COIN,2024-08-29,188.27999877929688,-0.010094627758946761,-0.05115151071475699,-0.11455982261227116,-0.23097864163180337,40.657840620689534,-6.641587993166922,-6.862091656633475,0.2205036634665527,212.26949466002117,181.95250546204915,0.1538066834858755,0.20871113803315902,0
COIN,2024-08-30,183.36000061035156,-0.026131284261970755,-0.13263951795506235,-0.10311094491938455,0.902025092404602,38.63790105205002,-7.380125704090375,-6.965698466124856,-0.41442723796551917,211.98190392888495,180.13209601007992,0.16245177639034902,0.10134769441940014,0
COIN,2024-09-03,169.1300048828125,-0.07760686998348376,-0.1709313486136642,-0.1073520673818843,0.3338351215239763,33.46009530571213,-9.009804473488288,-7.374519667597543,-1.6352848058907448,214.85812544701565,175.2218748581601,0.20322113698649746,-0.15369440562222217,0
COIN,2024-09-04,163.22000122070312,-0.03494355520301862,-0.17690368780225652,-0.15939639099812375,-0.19701229146574195,31.567983761857633,-10.655395773287552,-8.030694888735546,-2.6247008845520057,217.8989758971406,169.08602471321097,0.2522730912409627,-0.1201735062156841,0
COIN,2024-09-05,159.6999969482422,-0.021566010575513106,-0.16035752097461786,-0.107372457216799,-0.2675176326280282,30.463057794751734,-12.104045756138134,-8.845365062216064,-3.25868069392207,220.5931891189355,164.47081082002936,0.29149636583945476,-0.08500733604655801,1
COIN,2024-09-06,147.35000610351562,-0.07733244258438599,-0.21738895762241672,-0.23382903238398578,0.9234566609102168,26.904895352535306,-14.086274547909369,-9.893546959354726,-4.192727588554643,224.8653530036601,155.70164681323442,0.3634771602566854,-0.12075178109635355,1
COIN,2024-09-09,155.0500030517578,0.052256509190999445,-0.15439571042952704,-0.21009726244301863,-0.16051185315509764,32.220574520364465,-14.864530687495346,-10.887743704982851,-3.976786982512495,226.06002483370742,150.38297595974961,0.40206378503224993,0.06167031037086632,1
COIN,2024-09-10,158.4600067138672,0.021992928700369507,-0.06308755313014025,-0.17356836250056007,-0.3707476746572753,34.49258285697579,-15.032856080934351,-11.71676618017315,-3.3160899007612006,226.60699585410163,146.5080050614257,0.42935283007187486,0.14921538379150648,1
COIN,2024-09-11,157.14999389648438,-0.008267151090989855,-0.037189114562074965,-0.20607258786407479,0.10173739870896847,34.02077879961193,-15.09792279819564,-12.392997503777648,-2.7049252944179916,226.24611433962318,142.789885721412,0.45229315624713196,0.17206754262483925,1
COIN,2024-09-12,162.88999938964844,0.03652564884568199,0.019974968706105267,-0.16875896198812768,0.04236918378159382,38.02115539397259,-14.51895271912295,-12.81818854684671,-1.7007641722762408,225.29844427814493,140.43055505046834,0.46410259718793284,0.26464007227666225,1
COIN,2024-09-13,163.0500030517578,0.0009822804512795713,0.10654900779042187,-0.1728388438989923,-0.10998161242581439,38.1337583325843,-13.887121707269529,-13.031975178931273,-0.8551465283382562,223.91955173512744,138.4024483869429,0.4720502940443742,0.2882178383014439,1
COIN,2024-09-16,161.5,-0.009506304953982636,0.041599463536218684,-0.21338462851079987,-0.21287960225745772,37.42442767626728,-13.357486580091319,-13.097077459163284,-0.2604091209280348,221.0025939861491,136.93840638006182,0.4697097427792896,0.2921766607087228,1
COIN,2024-09-17,162.4499969482422,0.005882334044843285,0.025179793419924268,-0.20546810322869724,0.11501856514873454,38.1833872857648,-12.714524982241898,-13.020566963779007,0.3060419815371098,217.72089766317617,136.0191017264723,0.46193133984098006,0.32350445811798895,1
COIN,2024-09-18,162.63999938964844,0.001169605693909448,0.034934812003749594,-0.17546261399417773,-0.037855010334532646,38.34445467959183,-12.050728379116691,-12.826599246846545,0.7758708677298536,215.28144844618302,134.99755088243026,0.45839971975273713,0.3443087511448674,1
COIN,2024-09-19,168.24000549316406,0.034431911734697396,0.03284428831458164,-0.1842117588198252,0.8496837331423797,43.054006743456405,-10.946605443862211,-12.45060048624968,1.5039950423874693,210.69273065101362,135.78726965416217,0.4323797098295748,0.43324926390034496,1
COIN,2024-09-20,170.08999633789062,0.010996141133636117,0.043176897604215725,-0.1428211328122957,-0.12332376251465194,44.56058555704851,-9.809226604481069,-11.922325709895958,2.1130991054148893,207.3582678717597,136.28773279962704,0.4136264349550468,0.47561571759599336,1
COIN,2024-09-23,170.22000122070312,0.0007643299759629851,0.05399381560806882,-0.19479656511222865,-0.39487015934153546,44.67136353135035,-8.795961009134913,-11.297052769743749,2.501091760608835,200.02437597907425,139.50362542473437,0.35649931848985345,0.5075346144028632,1
COIN,2024-09-24,171.67999267578125,0.008577085210950797,0.056817457069450183,-0.15843140845205272,0.22344522824941215,45.97690179563676,-7.785386526232031,-10.594719521041405,2.809332994809374,193.81332494725467,142.48267572413204,0.305270649193837,0.5688086434429288,0
COIN,2024-09-25,167.0800018310547,-0.026793983230263052,0.02729957241803116,-0.1574382286446787,-0.11193770193024599,42.56872862065794,-7.271854374520132,-9.930146491737151,2.6582921172170195,187.97135335636725,145.20264719294917,0.2567349558663264,0.5115271561995056,0
COIN,2024-09-26,179.92999267578125,0.07690920938413681,0.06948399192183907,-0.0539958172305105,1.3237746972891284,53.0408114656702,-5.761573739559452,-9.096431941301612,3.3348582017421595,185.47137476478943,146.6756253572809,0.2336058997567364,0.8571652262519331,0
COIN,2024-09-27,191.22999572753906,0.06280222037311733,0.12428714118879158,0.015668137706438934,-0.15188836791059157,59.955707971813446,-3.6112217309508026,-7.999389899231451,4.388168168280648,186.36053366227296,146.08146615462155,0.24232237521033254,1.120893118102625,0
COIN,2024-09-30,178.1699981689453,-0.06829471239021201,0.0467042468054879,-0.02830498704259521,0.10854459738341826,50.66909282450346,-2.927142649325276,-6.9849404492502165,4.05779779992494,185.28854820238257,146.63445137037132,0.2329100236004507,0.8158397009151678,0
COIN,2024-10-01,165.00999450683594,-0.07386206318322308,-0.03885134234331922,-0.024360020440082453,0.29893253629376604,43.37797977435628,-3.407626365834517,-6.269477632567076,2.8618512667325593,185.02810057633778,146.48289795881848,0.23254252672061274,0.48065894819285887,1
COIN,2024-10-02,164.47000122070312,-0.003272488358942671,-0.015621262758847121,0.007658375141841756,-0.4818645014956773,43.10389541260066,-3.788316760673297,-5.77324545818832,1.9849286975150235,185.0640686987673,146.57192983638896,0.2321348649266002,0.4649799131273394,1
COIN,2024-10-03,163.10000610351562,-0.008329756837230695,-0.09353630443698091,0.021289976332155902,-0.45456852469832887,42.37239712878024,-4.152694124830646,-5.449135191516786,1.29644106668614,185.06586056184642,146.9101388888372,0.22987036253310483,0.4243103394406741,1
COIN,2024-10-04,170.91000366210938,0.047884716531751303,-0.10625943899711865,0.15989139180654321,0.5941004047829526,47.80992248740639,-3.7678310678600724,-5.1128743667854435,1.3450432989253711,184.19804567882656,150.1339535277164,0.20377404634885773,0.6099105780429813,1
COIN,2024-10-07,168.9199981689453,-0.011643586978666964,-0.05191670929484393,0.08945498125890072,-0.008011791489113351,46.60328901349939,-3.5821088139291533,-4.8067212562141854,1.2246124422850322,183.9159171252045,151.80308159305724,0.191307823833328,0.5330241410402022,1
COIN,2024-10-08,167.69000244140625,-0.007281528184181485,0.016241488538800475,0.058248108901104434,-0.16203015814637733,45.83332102897941,-3.4938974899529853,-4.544156502961946,1.0502590130089606,183.75854221211887,152.88345607889676,0.18342979360841152,0.4795629168003324,1
COIN,2024-10-09,166.97000122070312,-0.0042936442854111245,0.015200340374809329,0.062488117757657946,0.0050736468811993785,45.36087539500537,-3.4424055529912323,-4.323806312967804,0.8814007599765716,183.35211791861167,154.2718811048258,0.17226403868148688,0.43665807115633976,1
COIN,2024-10-10,164.27000427246094,-0.0161705511678909,0.007173501687073758,0.008472004960300872,-0.060279475982532804,43.54805812113896,-3.578217546365437,-4.174688559647331,0.596471013281894,183.31550425208226,154.44649525963646,0.17094290674605142,0.34027870563187695,1
COIN,2024-10-11,176.3800048828125,0.073720096763775,0.03200515536537796,0.08175407287065961,1.0013569025446571,52.68211132447264,-2.6778056116149855,-3.875311970040862,1.1975063584258763,184.07903345818283,155.01596623664136,0.1714154867969,0.7350923590864548,1
COIN,2024-10-14,196.35000610351562,0.11322145746606171,0.16238460947137945,0.21578951147687686,0.6839631841442915,63.243809543391,-0.3487898318927023,-3.17000754241123,2.821217710518528,189.61985454474032,152.96014576043544,0.2140213016034084,1.183584425025675,1
COIN,2024-10-15,196.33999633789062,-5.097919691288144e-05,0.17085093612837876,0.20861803648076438,-0.044486360678160586,63.23619042722237,1.4791139439298036,-2.2401832451430237,3.7192971890728272,193.9498950132387,152.0191052309019,0.2423962248221511,1.0570011043688654,1
COIN,2024-10-16,210.47999572753906,0.07201792631855941,0.2605856991599578,0.29414655999399564,-0.1936414850387883,68.93038840343429,4.022353446737867,-0.9876759067668455,5.010029353504713,201.6235938203781,149.12940605755162,0.29932281566284924,1.1687120476494466,0
COIN,2024-10-17,204.1999969482422,-0.029836558850115935,0.24307537369727417,0.2137422151744952,-0.36234788833214027,64.17615396861362,5.468112659458512,0.3034818064782261,5.164630852980286,206.14828286800238,148.20071615543512,0.3270649380823253,0.9663784688419426,1
COIN,2024-10-18,220.2100067138672,0.07840357495050787,0.24849756558389657,0.2946675963024372,0.5233048944768748,69.87971027746303,7.815667093355472,1.8059188638536754,6.009748229501797,214.21132379654426,145.1496762644909,0.3843580551051655,1.0868598293218934,0
COIN,2024-10-21,213.72000122070312,-0.02947189180915355,0.0884644490819626,0.255551637222696,-0.06508666430845422,65.33840982872385,9.048130475519741,3.254361186186889,5.793769289332852,219.239337252555,144.47166280848018,0.41113782333516385,0.9261801831755478,1
COIN,2024-10-22,210.72000122070312,-0.014037057752502857,0.07324032367844846,0.2273998730804303,-0.4099902257535629,63.290875843111195,9.671306852138258,4.537750319377163,5.133556532761095,222.98800305127457,144.62699786425276,0.4263210423506524,0.8434425158113811,1
COIN,2024-10-23,198.92999267578125,-0.055951065283894486,-0.054874588018849035,0.19062718754894514,0.38276041736249344,55.87959370449892,9.108822626792744,5.451964780860279,3.656857845932465,224.3059336193487,146.4940663806513,0.41969723429718125,0.6738808379225284,1
COIN,2024-10-24,209.16000366210938,0.05142518153610509,0.02428994509301763,0.16245213236349176,-0.04103341996695686,60.23112589440152,9.380394863658807,6.237650797419985,3.142744066238823,227.07628587184476,146.64671522678807,0.4304234441477673,0.7772425978897534,0
COIN,2024-10-25,205.0399932861328,-0.019697888237907524,-0.06888884685174967,0.07221669124685848,-0.06690914220081812,57.7603169866241,9.157604251568216,6.821641488249631,2.3359627633185855,228.54924192490597,146.55475892958623,0.43718266298698577,0.7132825553627179,0
