ticker,date,return_1d,return_5d,return_20d,volume_change,rsi_14,macd,macd_signal,macd_hist,bb_width,bb_position,label,sentiment_score,article_count,vix,has_news
COIN,2024-06-14,-0.0126796938999657,0.0013925144691639,0.2275945285323728,-0.1753594424315155,54.4059045578932,7.56937673365428,6.976436818272144,0.5929399153821366,0.2153678922418532,0.6285549057771553,0,-0.31439579665167394,1.0,12.65999984741211,1
COIN,2024-06-17,0.0024540126933154,-0.0188542952688407,0.1806358328395296,-0.0676694885608339,54.68175324504281,7.115053393927269,7.00416013340317,0.110893260524099,0.178689276016743,0.6239746186939572,0,0.2122463362439705,2.0,12.75,1
COIN,2024-06-18,-0.0373317377699656,-0.0337837842059783,0.0477818481734582,-0.0696393462306202,49.73961095432541,5.948103569573163,6.792948820637169,-0.8448452510640054,0.1697361328725021,0.3927240541092189,0,-0.21864268157973857,2.0,12.300000190734863,1
COIN,2024-06-20,-0.0038991234619389,-0.0781691536309734,0.0409690851714548,0.1113100711416541,49.25755683410348,4.8926518182736345,6.412889420164462,-1.5202376018908277,0.1611579409624971,0.3516041146470764,0,0.10053436866004589,3.0,13.279999732971191,1
COIN,2024-06-21,-0.0390162882039425,-0.0879502456508538,-0.0244049675199553,0.645458636357038,44.61612252050605,3.278464389182659,5.786004413968102,-2.5075400247854427,0.1673345214745268,0.1360786784328369,0,0.0,0.0,13.199999809265137,0
COIN,2024-06-24,-0.0599929293152441,-0.131656451703093,-0.0299278215913886,-0.0505848933429786,38.79845845891068,0.8955142866015251,4.807906388494787,-3.9123921018932615,0.1811400933033563,-0.1405674847436115,1,-1.8145279327786612,4.0,13.329999923706055,1
COIN,2024-06-25,0.0442749247014577,-0.0954304316898706,-0.0670733750978354,-0.2553057052592454,44.231230067708005,-0.2318164228245791,3.7999618262309136,-4.031778249055493,0.1943254070669724,0.1201142081697977,1,-0.9527498971312429,5.0,12.84000015258789,1
COIN,2024-06-26,-0.0321591478368149,-0.0905700165017387,-0.1241632578324298,-0.17961419444999,41.24080801763056,-1.6811862693192268,2.7037322071208854,-4.384918476440112,0.2150435609925862,0.0448615996730154,1,0.19628748373198127,2.0,12.550000190734863,1
COIN,2024-06-27,0.0438997021556648,-0.0469301741759974,-0.0534544442118927,-0.1420097644070632,46.39709922014382,-2.0461207820778498,1.7537616092811383,-3.799882391358988,0.2218641459813878,0.2486718774925865,0,-0.6335728468914584,4.0,12.239999771118164,1
COIN,2024-06-28,-0.007901804787772,-0.0160719245240545,-0.053373654253225,0.9401723037651564,45.58759982572689,-2.449917441648296,0.9130257990952516,-3.362943240743548,0.2294749665729675,0.2353027702912827,0,0.19628748373198127,4.0,12.4399995803833,1
COIN,2024-07-01,0.0501282437286567,0.099194563613433,0.0329762615466693,-0.2928395873877331,51.34170886590109,-1.849702138813882,0.3604802115134248,-2.210182350327307,0.2256045238283768,0.4325880714733509,0,0.18564824872398847,6.0,12.220000267028809,1
COIN,2024-07-02,-0.0251103429445115,0.0261602436395849,-0.0167682479495527,-0.4306054420010853,48.4398255088611,-1.825833193671769,-0.076782469523614,-1.7490507241481554,0.2276982831612673,0.3280606960576468,0,0.0,0.0,12.029999732971191,0
COIN,2024-07-03,-0.0112961721571861,0.0482803640691005,-0.0788697573608817,-0.2644202405264352,47.1803503725713,-1.9913388493505977,-0.4596937454890108,-1.5316451038615868,0.230822613364887,0.3001723729585207,0,0.29204059880391664,2.0,12.09000015258789,1
COIN,2024-07-05,-0.0056015370852199,-0.0014286041259765,-0.110262537365522,2.130610482154425,46.5414200921941,-2.198828801919774,-0.8075207567751634,-1.3913080451446105,0.2277247548885549,0.2986165227290612,0,-1.0804207172271567,10.0,12.479999542236328,1
COIN,2024-07-08,-0.0139484764813536,-0.0075147288892215,-0.1420569119385963,-0.4466965561413016,44.9192748670144,-2.5852227763645037,-1.1630611606930317,-1.4221616156714716,0.2159828437420608,0.2602445016236824,1,-0.1707661240437709,2.0,12.369999885559082,1
COIN,2024-07-09,-0.0026749924937493,-0.0574195234042642,-0.0990743859706135,-0.048137199031201,44.602689212845256,-2.905557104933621,-1.5115603495411496,-1.3939967553924713,0.2169982857486183,0.272456761215943,1,-0.21864268157973857,1.0,12.510000228881836,1
COIN,2024-07-10,-0.0018639071684052,-0.0349435063961698,-0.1210920311261952,-0.1614623285749031,44.36866651910954,-3.15612637694457,-1.8404735550218336,-1.3156528219227364,0.2093072928449858,0.2854567822047717,1,0.19628748373198127,4.0,12.850000381469727,1
COIN,2024-07-11,-0.0224539657979618,-0.0458344333897628,-0.1210892401104206,0.5702938485909994,41.54594037999573,-3.709749850497587,-2.214328814116985,-1.4954210363806029,0.2100466725486662,0.2128854366314142,1,0.29204059880391664,2.0,12.920000076293945,1
COIN,2024-07-12,0.0157946201021583,-0.0253039547060622,-0.14488547799131,-0.2968072862643686,44.1759176244743,-3.830796781879173,-2.5376224076694225,-1.29317437420975,0.1841796370318427,0.2953977393407418,1,0.0,0.0,12.460000038146973,0
COIN,2024-07-15,0.1138886402369963,0.101060975660377,-0.0193425670244652,1.917660133360275,58.79820374701688,-1.901237430690827,-2.410345412273704,0.5091079815828765,0.1761582944053458,0.914670712355134,1,1.9198435550268176,14.0,13.119999885559082,1
COIN,2024-07-16,0.0355775135783427,0.1432922857550738,0.0285889795221434,-0.2887080577582326,62.480914212007775,0.3214228377129302,-1.8639917622763769,2.185414599989307,0.1893755152999,1.0782724834644066,1,0.19628748373198127,4.0,13.1899995803833,1
COIN,2024-07-17,-0.0095033573400331,0.1345418513089507,0.0163198690346446,-0.135083295198964,60.86039220156421,1.8685051726132824,-1.117492375298445,2.985997547911728,0.1961153646066105,0.9996944302427384,0,0.0,0.0,14.479999542236328,0
COIN,2024-07-18,-0.0636692100431375,0.0867073577178203,-0.01148544814634,-0.0039174631049272,51.343722354824656,1.794127976936096,-0.5351683048515368,2.3292962817876326,0.1944611029052803,0.6476054173419609,0,0.0,0.0,15.930000305175781,0
COIN,2024-07-19,0.1052563988748376,0.1824144734111652,0.0968387434958786,0.4128835395829802,61.404287048767245,3.6738141442586993,0.3066281849705105,3.367185959288189,0.2270358806578083,1.0783357544312488,0,-0.12288956650780322,4.0,16.520000457763672,1
COIN,2024-07-22,0.0285503126870798,0.0918261776096611,0.1739572884971119,-0.0975611707020532,63.81956618528974,5.691757247621752,1.383653997500759,4.308103250120993,0.2674487410940537,1.074525743575012,0,-0.4207881467316021,7.0,14.90999984741211,1
COIN,2024-07-23,-0.0283612641402047,0.0244144866815207,0.2134614848352172,-0.1778553828154083,59.70819095803335,6.608018307597661,2.4285268595201392,4.179491448077521,0.2753362493025577,0.8994872293362132,0,1.7921727349309038,7.0,14.720000267028809,1
COIN,2024-07-24,-0.048790929185195,-0.0162184200960758,0.1053177129477129,-0.1223101470524817,53.50352160027882,6.247845980488989,3.192390683713909,3.0554552967750803,0.2748809651383803,0.6839024508495308,0,1.8879258500028386,3.0,18.040000915527344,1
COIN,2024-07-25,-0.0552517482291062,-0.0073743833827577,0.0789449263531258,0.0419353649998157,47.74772999913782,4.814345735792244,3.5167816941295764,1.297564041662668,0.2635801831114966,0.4579472111058891,0,-1.3038446523950058,3.0,18.459999084472656,1
COIN,2024-07-26,0.049282948310128,-0.0576438782597392,0.0845088958740234,-0.0666195107574417,52.39528072674502,4.546567174704478,3.722738790244557,0.823828384459921,0.2612814897649932,0.6281154088085509,0,0.19628748373198127,5.0,16.389999389648438,1
COIN,2024-07-29,-0.0359362614363977,-0.1167263724709916,0.0538631213194942,0.1958092303028771,48.81754373007459,3.588546509835425,3.695900334162731,-0.1073538243273062,0.2555928760299097,0.4757607417486081,0,-0.32503503165966674,9.0,16.600000381469727,1
COIN,2024-07-30,-0.0415883448389946,-0.128750524163648,-0.0381796657228626,-0.3605733177012368,45.11605421226618,2.0200861239640915,3.360737492123003,-1.3406513681589116,0.2595081436545001,0.3238125715228718,0,-0.888914487083286,4.0,17.690000534057617,1
COIN,2024-07-31,-0.0004455408559401,-0.0844690979942281,-0.0138455187575934,-0.2117973537719486,45.07826042480209,0.7602367749358336,2.8406373486855694,-2.080400573749736,0.2613775188645496,0.3258912454601062,0,-0.34631350167565234,1.0,16.360000610351562,1
COIN,2024-08-01,-0.0522374807845422,-0.0815480499930962,-0.0546812613063867,0.869354737305363,40.768080459095,-1.1704172201131655,2.0384264349258228,-3.2088436550389883,0.2732989366683287,0.1597305084781831,0,0.29204059880391664,9.0,18.59000015258789,1
COIN,2024-08-02,-0.0385628149538141,-0.1584406676607628,-0.0860156959244132,0.1282399103139013,38.02835813703216,-3.3238305942122963,0.9659750290981992,-4.289805623310495,0.2951929294795519,0.0786519737273249,0,-0.12288956650780322,6.0,23.389999389648438,1
COIN,2024-08-05,-0.0732244230186488,-0.1909905905653121,-0.1409593610900874,0.8615646021919932,33.590299921575536,-6.167287544867833,-0.4606774856950073,-5.706610059172825,0.3395054201778966,-0.0391861780402265,1,-1.1974523023150778,11.0,38.56999969482422,1
COIN,2024-08-06,0.0248060216285501,-0.1349461268774459,-0.1172887344118883,-0.6236588985086418,36.11128344242519,-7.949856196434894,-1.9585132278429849,-5.991342968591908,0.3692346981536812,0.0717932083956958,1,0.29204059880391664,9.0,27.709999084472656,1
COIN,2024-08-07,-0.078590897928311,-0.2025762026412885,-0.1851429875591802,0.1806654752786995,31.879774926588823,-10.473180414630292,-3.6614466652004474,-6.8117337494298456,0.4225809776985562,-0.0144028072556434,1,-0.12288956650780322,2.0,27.850000381469727,1
COIN,2024-08-08,0.0749539063642052,-0.0955605348182618,-0.1039463124961254,-0.1084522608236029,38.67986407820671,-11.261047468209084,-5.181366825802175,-6.079680642406911,0.4451629992086762,0.1527319472347842,1,0.0,0.0,23.790000915527344,0
COIN,2024-08-09,0.0206426050890344,-0.0398650413712907,-0.0996698035065258,-0.2918103912902878,40.571248876160304,-11.43329716315992,-6.431752893273725,-5.001544269886196,0.4628242358216535,0.2126369900692422,1,-0.12288956650780322,2.0,20.3700008392334,1
COIN,2024-08-12,-0.0231799273961775,0.0119808109876811,-0.2104591283747621,0.0926387488346429,39.08334638559936,-11.800918632282333,-7.505586041075447,-4.295332591206885,0.4822587293783901,0.2025931838871317,1,-0.31439579665167394,3.0,20.709999084472656,1
COIN,2024-08-13,0.0323354374184745,0.0194159978782133,-0.2129309391311512,-0.164954377655499,42.19429422794383,-11.4598710964668,-8.296443052153718,-3.163428044313081,0.4839082246528946,0.2829666352428002,0,0.5154645339717656,2.0,18.1200008392334,1
COIN,2024-08-14,-0.0100030095135781,0.0952993276103137,-0.2133279730533834,0.0482744239391095,41.466000942431926,-11.220020166654706,-8.881158475053915,-2.3388616916007905,0.4846167042912435,0.2870419709364682,1,0.00478125358811054,5.0,16.190000534057617,1
COIN,2024-08-15,0.0059195160419345,0.0249583382392284,-0.1548619856169365,0.2071414362442809,42.09656754617266,-10.81170460637574,-9.267267701318282,-1.5444369050574591,0.4918631991276591,0.3162571519645443,1,-0.537819731819523,1.0,15.229999542236328,1
COIN,2024-08-16,0.0415483088691095,0.0459524406795024,-0.2035765904293497,0.028376975429692,46.48036966004635,-9.715255415886872,-9.356865244232,-0.3583901716548716,0.4655498044414507,0.4119954790443997,1,-1.5911039976108117,2.0,14.800000190734863,1
COIN,2024-08-19,-0.0041400363101362,0.0663398396593695,-0.2288892648676085,0.0102075154234435,46.09036332238819,-8.813304403363702,-9.24815307605834,0.4348486726946383,0.4146967499473339,0.4247432357135025,0,0.0,0.0,14.649999618530273,0
COIN,2024-08-20,-0.0352636529253238,-0.0034859171107189,-0.234367130141838,0.9595983629960978,42.80907748009362,-8.581368340488922,-9.114796128944455,0.5334277884555352,0.3673295699727943,0.3589602835393229,1,0.00478125358811054,3.0,15.880000114440918,1
COIN,2024-08-21,0.0455259605958888,0.0524085969677867,-0.1584510006443236,-0.392700162704291,47.79422091582424,-7.585505744980054,-8.808938052151577,1.2234323071715227,0.3299438835347951,0.5021176712850887,0,0.0,0.0,16.270000457763672,0
COIN,2024-08-22,-0.0378218649728471,0.006645685831186,-0.1429250647289129,-0.2955720835999147,44.19102437843223,-7.341049473482514,-8.515360336417764,1.1743108629352506,0.3125306966286733,0.4060666389164051,0,-0.9527498971312429,3.0,17.549999237060547,1
COIN,2024-08-23,0.0653631089020654,0.0296624441591188,-0.1297904735105203,0.571306931067759,50.82921385403448,-6.031221249164986,-8.01853251896721,1.9873112698022235,0.2623839635901049,0.6605420246455185,0,-0.18672497655576015,1.0,15.859999656677246,1
COIN,2024-08-26,-0.0350047025077394,-0.002249861580563,-0.1289496043627889,-0.3452590255533344,47.36741889294661,-5.526583592235028,-7.520142733620773,1.9935591413857447,0.2203470873678537,0.5598434035986656,0,-0.537819731819523,3.0,16.149999618530273,1
COIN,2024-08-27,-0.0279411615109911,0.0053232093878723,-0.1165463908029599,0.1022236118519064,44.83446168221706,-5.522931810258143,-7.120700548948248,1.597768738690105,0.1934439578404205,0.4551116521070145,0,-1.8145279327786612,1.0,15.430000305175781,1
COIN,2024-08-28,-0.0408472313608662,-0.077728745145662,-0.1522553198840261,-0.1663969030018856,41.44294361862133,-6.103285666707564,-6.917217572500112,0.8139319057925487,0.1619405897875441,0.2468981307910959,0,-2.2294580980903804,4.0,17.110000610351562,1
COIN,2024-08-29,-0.0100946277589467,-0.0511515107147569,-0.1145598226122711,-0.2309786416318033,40.657840620689534,-6.641587993166922,-6.862091656633475,0.2205036634665527,0.1538066834858755,0.208711138033159,0,-0.34631350167565234,1.0,15.649999618530273,1
COIN,2024-08-30,-0.0261312842619707,-0.1326395179550623,-0.1031109449193845,0.902025092404602,38.63790105205002,-7.380125704090375,-6.965698466124856,-0.4144272379655191,0.162451776390349,0.1013476944194001,0,-0.31439579665167394,1.0,15.0,1
COIN,2024-09-03,-0.0776068699834837,-0.1709313486136642,-0.1073520673818843,0.3338351215239763,33.46009530571213,-9.009804473488288,-7.374519667597543,-1.6352848058907448,0.2032211369864974,-0.1536944056222221,0,0.3558760088518734,8.0,20.719999313354492,1
COIN,2024-09-04,-0.0349435552030186,-0.1769036878022565,-0.1593963909981237,-0.1970122914657419,31.567983761857636,-10.655395773287552,-8.030694888735546,-2.6247008845520057,0.2522730912409627,-0.1201735062156841,0,0.29204059880391664,3.0,21.31999969482422,1
COIN,2024-09-05,-0.0215660105755131,-0.1603575209746178,-0.107372457216799,-0.2675176326280282,30.46305779475173,-12.104045756138134,-8.845365062216064,-3.25868069392207,0.2914963658394547,-0.085007336046558,1,0.00478125358811054,1.0,19.899999618530273,1
COIN,2024-09-06,-0.0773324425843859,-0.2173889576224167,-0.2338290323839857,0.9234566609102168,26.904895352535306,-14.086274547909367,-9.893546959354726,-4.192727588554643,0.3634771602566854,-0.1207517810963535,1,-0.6335728468914584,5.0,22.3799991607666,1
COIN,2024-09-09,0.0522565091909994,-0.154395710429527,-0.2100972624430186,-0.1605118531550976,32.220574520364465,-14.864530687495346,-10.887743704982851,-3.976786982512495,0.4020637850322499,0.0616703103708663,1,-0.825079077035329,8.0,19.450000762939453,1
COIN,2024-09-10,0.0219929287003695,-0.0630875531301402,-0.17356836250056,-0.3707476746572753,34.49258285697579,-15.032856080934351,-11.71676618017315,-3.3160899007612006,0.4293528300718748,0.1492153837915064,1,0.19628748373198127,5.0,19.079999923706055,1
COIN,2024-09-11,-0.0082671510909898,-0.0371891145620749,-0.2060725878640747,0.1017373987089684,34.02077879961193,-15.09792279819564,-12.392997503777648,-2.704925294417992,0.4522931562471319,0.1720675426248392,1,-1.910281047850596,4.0,17.690000534057617,1
COIN,2024-09-12,0.0365256488456819,0.0199749687061052,-0.1687589619881276,0.0423691837815938,38.02115539397259,-14.51895271912295,-12.81818854684671,-1.7007641722762408,0.4641025971879328,0.2646400722766622,1,0.962312404307464,2.0,17.06999969482422,1
COIN,2024-09-13,0.0009822804512795,0.1065490077904218,-0.1728388438989923,-0.1099816124258143,38.1337583325843,-13.887121707269529,-13.031975178931273,-0.8551465283382562,0.4720502940443742,0.2882178383014439,1,-0.9527498971312429,2.0,16.559999465942383,1
COIN,2024-09-16,-0.0095063049539826,0.0415994635362186,-0.2133846285107998,-0.2128796022574577,37.42442767626728,-13.35748658009132,-13.097077459163284,-0.2604091209280348,0.4697097427792896,0.2921766607087228,1,-1.910281047850596,2.0,17.139999389648438,1
COIN,2024-09-17,0.0058823340448432,0.0251797934199242,-0.2054681032286972,0.1150185651487345,38.1833872857648,-12.714524982241898,-13.020566963779007,0.3060419815371098,0.46193133984098,0.3235044581179889,1,-0.6335728468914584,4.0,17.610000610351562,1
COIN,2024-09-18,0.0011696056939094,0.0349348120037495,-0.1754626139941777,-0.0378550103345326,38.34445467959183,-12.050728379116691,-12.826599246846545,0.7758708677298536,0.4583997197527371,0.3443087511448674,1,0.19628748373198127,5.0,18.229999542236328,1
COIN,2024-09-19,0.0344319117346973,0.0328442883145816,-0.1842117588198252,0.8496837331423797,43.054006743456405,-10.946605443862213,-12.45060048624968,1.5039950423874693,0.4323797098295748,0.4332492639003449,1,1.9198435550268176,1.0,16.329999923706055,1
COIN,2024-09-20,0.0109961411336361,0.0431768976042157,-0.1428211328122957,-0.1233237625146519,44.56058555704851,-9.809226604481069,-11.922325709895958,2.1130991054148893,0.4136264349550468,0.4756157175959933,1,-1.2719269473710273,1.0,16.149999618530273,1
COIN,2024-09-23,0.0007643299759629,0.0539938156080688,-0.1947965651122286,-0.3948701593415354,44.67136353135035,-8.795961009134913,-11.297052769743749,2.501091760608835,0.3564993184898534,0.5075346144028632,1,-1.2719269473710273,2.0,15.890000343322754,1
COIN,2024-09-24,0.0085770852109507,0.0568174570694501,-0.1584314084520527,0.2234452282494121,45.97690179563676,-7.785386526232031,-10.594719521041403,2.809332994809374,0.305270649193837,0.5688086434429288,0,-0.9527498971312429,3.0,15.390000343322754,1
COIN,2024-09-25,-0.026793983230263,0.0272995724180311,-0.1574382286446787,-0.1119377019302459,42.56872862065794,-7.271854374520132,-9.930146491737151,2.6582921172170195,0.2567349558663264,0.5115271561995056,0,-1.910281047850596,2.0,15.40999984741211,1
COIN,2024-09-26,0.0769092093841368,0.069483991921839,-0.0539958172305105,1.3237746972891284,53.0408114656702,-5.761573739559452,-9.096431941301612,3.3348582017421595,0.2336058997567364,0.8571652262519331,0,1.6006665047870332,1.0,15.369999885559082,1
COIN,2024-09-27,0.0628022203731173,0.1242871411887915,0.0156681377064389,-0.1518883679105915,59.955707971813446,-3.6112217309508026,-7.999389899231451,4.388168168280648,0.2423223752103325,1.120893118102625,0,-1.176173832299092,1.0,16.959999084472656,1
COIN,2024-09-30,-0.068294712390212,0.0467042468054879,-0.0283049870425952,0.1085445973834182,50.66909282450346,-2.927142649325276,-6.9849404492502165,4.05779779992494,0.2329100236004507,0.8158397009151678,0,-2.1815815405544132,5.0,16.729999542236328,1
COIN,2024-10-01,-0.073862063183223,-0.0388513423433192,-0.0243600204400824,0.298932536293766,43.37797977435628,-3.407626365834517,-6.269477632567076,2.8618512667325597,0.2325425267206127,0.4806589481928588,1,-2.2294580980903804,3.0,19.260000228881836,1
COIN,2024-10-02,-0.0032724883589426,-0.0156212627588471,0.0076583751418417,-0.4818645014956773,43.10389541260066,-3.788316760673297,-5.77324545818832,1.9849286975150235,0.2321348649266002,0.4649799131273394,1,0.0,0.0,18.899999618530273,0
COIN,2024-10-03,-0.0083297568372306,-0.0935363044369809,0.0212899763321559,-0.4545685246983288,42.37239712878024,-4.152694124830646,-5.449135191516786,1.29644106668614,0.2298703625331048,0.4243103394406741,1,0.0,0.0,20.489999771118164,0
COIN,2024-10-04,0.0478847165317513,-0.1062594389971186,0.1598913918065432,0.5941004047829526,47.80992248740639,-3.767831067860072,-5.112874366785444,1.3450432989253711,0.2037740463488577,0.6099105780429813,1,0.19628748373198127,2.0,19.209999084472656,1
COIN,2024-10-07,-0.0116435869786669,-0.0519167092948439,0.0894549812589007,-0.0080117914891133,46.60328901349939,-3.5821088139291533,-4.8067212562141854,1.2246124422850322,0.191307823833328,0.5330241410402022,1,-0.9048733395952752,2.0,22.639999389648438,1
COIN,2024-10-08,-0.0072815281841814,0.0162414885388004,0.0582481089011044,-0.1620301581463773,45.83332102897941,-3.4938974899529853,-4.544156502961946,1.0502590130089606,0.1834297936084115,0.4795629168003324,1,-1.8145279327786612,1.0,21.420000076293945,1
COIN,2024-10-09,-0.0042936442854111,0.0152003403748093,0.0624881177576579,0.0050736468811993,45.36087539500537,-3.4424055529912323,-4.323806312967804,0.8814007599765716,0.1722640386814868,0.4366580711563397,1,0.5154645339717656,3.0,20.860000610351562,1
COIN,2024-10-10,-0.0161705511678909,0.0071735016870737,0.0084720049603008,-0.0602794759825328,43.54805812113896,-3.578217546365437,-4.174688559647331,0.596471013281894,0.1709429067460514,0.3402787056318769,1,-1.2719269473710273,3.0,20.93000030517578,1
COIN,2024-10-11,0.073720096763775,0.0320051553653779,0.0817540728706596,1.0013569025446571,52.68211132447264,-2.677805611614985,-3.875311970040862,1.1975063584258765,0.1714154867969,0.7350923590864548,1,-1.8145279327786612,1.0,20.459999084472656,1
COIN,2024-10-14,0.1132214574660617,0.1623846094713794,0.2157895114768768,0.6839631841442915,63.243809543391,-0.3487898318927023,-3.17000754241123,2.821217710518528,0.2140213016034084,1.183584425025675,1,0.6963315291076437,7.0,19.700000762939453,1
COIN,2024-10-15,-5.097919691288144e-05,0.1708509361283787,0.2086180364807643,-0.0444863606781605,63.23619042722237,1.4791139439298036,-2.240183245143024,3.7192971890728272,0.2423962248221511,1.0570011043688654,1,0.19628748373198127,4.0,20.639999389648438,1
COIN,2024-10-16,0.0720179263185594,0.2605856991599578,0.2941465599939956,-0.1936414850387883,68.93038840343429,4.022353446737867,-0.9876759067668456,5.010029353504713,0.2993228156628492,1.1687120476494466,0,0.19628748373198127,2.0,19.579999923706055,1
COIN,2024-10-17,-0.0298365588501159,0.2430753736972741,0.2137422151744952,-0.3623478883321402,64.17615396861362,5.468112659458512,0.3034818064782261,5.164630852980286,0.3270649380823253,0.9663784688419426,1,0.00478125358811054,1.0,19.110000610351562,1
COIN,2024-10-18,0.0784035749505078,0.2484975655838965,0.2946675963024372,0.5233048944768748,69.87971027746303,7.815667093355472,1.8059188638536756,6.009748229501797,0.3843580551051655,1.0868598293218934,0,0.29204059880391664,4.0,18.030000686645508,1
COIN,2024-10-21,-0.0294718918091535,0.0884644490819626,0.255551637222696,-0.0650866643084542,65.33840982872385,9.04813047551974,3.254361186186889,5.793769289332852,0.4111378233351638,0.9261801831755478,1,-0.7825221370033579,5.0,18.3700008392334,1
COIN,2024-10-22,-0.0140370577525028,0.0732403236784484,0.2273998730804303,-0.4099902257535629,63.2908758431112,9.671306852138258,4.537750319377163,5.133556532761095,0.4263210423506524,0.8434425158113811,1,-1.7187748177067255,2.0,18.200000762939453,1
COIN,2024-10-23,-0.0559510652838944,-0.054874588018849,0.1906271875489451,0.3827604173624934,55.87959370449892,9.108822626792744,5.451964780860279,3.656857845932465,0.4196972342971812,0.6738808379225284,1,-1.910281047850596,2.0,19.239999771118164,1
COIN,2024-10-24,0.051425181536105,0.0242899450930176,0.1624521323634917,-0.0410334199669568,60.23112589440152,9.380394863658807,6.237650797419985,3.142744066238823,0.4304234441477673,0.7772425978897534,0,-1.7187748177067255,2.0,19.079999923706055,1
COIN,2024-10-25,-0.0196978882379075,-0.0688888468517496,0.0722166912468584,-0.0669091422008181,57.7603169866241,9.157604251568216,6.821641488249631,2.335962763318585,0.4371826629869857,0.7132825553627179,0,-0.7612436669873721,4.0,20.329999923706055,1
COIN,2024-10-28,0.0539407587765017,0.0111360886637592,0.2128866157286713,0.1292907043287658,62.23856987423112,9.76097326454692,7.409507843509089,2.3514654210378305,0.4502113244306108,0.812474193123524,0,-0.18672497655576015,9.0,19.799999237060547,1
